Date,Debate_Num,House,Debate_ID,Topic,Probability
2022-05-31,11,eerstekamer,2022-05-31-eerstekamer-11,4,0.9408875
2022-05-31,12,eerstekamer,2022-05-31-eerstekamer-12,0,0.17636819
2022-05-31,12,eerstekamer,2022-05-31-eerstekamer-12,2,0.50277185
2022-05-31,12,eerstekamer,2022-05-31-eerstekamer-12,3,0.15172884
2022-05-31,12,eerstekamer,2022-05-31-eerstekamer-12,4,0.16885643
2022-05-31,3,eerstekamer,2022-05-31-eerstekamer-3,2,0.017117247
2022-05-31,3,eerstekamer,2022-05-31-eerstekamer-3,4,0.9668994
2022-05-31,32,tweedekamer,2022-05-31-tweedekamer-32,0,0.9988029
2022-05-31,33,tweedekamer,2022-05-31-tweedekamer-33,0,0.10782541
2022-05-31,33,tweedekamer,2022-05-31-tweedekamer-33,1,0.49886596
2022-05-31,33,tweedekamer,2022-05-31-tweedekamer-33,3,0.39310166
2022-05-31,34,tweedekamer,2022-05-31-tweedekamer-34,0,0.19521439
2022-05-31,34,tweedekamer,2022-05-31-tweedekamer-34,1,0.06093002
2022-05-31,34,tweedekamer,2022-05-31-tweedekamer-34,2,0.5066674
2022-05-31,34,tweedekamer,2022-05-31-tweedekamer-34,3,0.04166836
2022-05-31,34,tweedekamer,2022-05-31-tweedekamer-34,4,0.19551982
2022-05-31,35,tweedekamer,2022-05-31-tweedekamer-35,1,0.98114604
2022-05-31,35,tweedekamer,2022-05-31-tweedekamer-35,2,0.017322944
2022-06-01,10,tweedekamer,2022-06-01-tweedekamer-10,1,0.48900464
2022-06-01,10,tweedekamer,2022-06-01-tweedekamer-10,2,0.5108857
2022-06-01,2,tweedekamer,2022-06-01-tweedekamer-2,0,0.8346637
2022-06-01,2,tweedekamer,2022-06-01-tweedekamer-2,1,0.16505091
2022-06-01,3,tweedekamer,2022-06-01-tweedekamer-3,0,0.9997379
2022-06-01,4,tweedekamer,2022-06-01-tweedekamer-4,0,0.937737
2022-06-01,4,tweedekamer,2022-06-01-tweedekamer-4,1,0.029967263
2022-06-01,4,tweedekamer,2022-06-01-tweedekamer-4,4,0.031924326
2022-06-01,5,tweedekamer,2022-06-01-tweedekamer-5,0,0.7110039
2022-06-01,5,tweedekamer,2022-06-01-tweedekamer-5,1,0.025495505
2022-06-01,5,tweedekamer,2022-06-01-tweedekamer-5,3,0.2622589
2022-06-01,8,tweedekamer,2022-06-01-tweedekamer-8,1,0.999483
2022-06-01,9,tweedekamer,2022-06-01-tweedekamer-9,1,0.54094356
2022-06-01,9,tweedekamer,2022-06-01-tweedekamer-9,2,0.45890966
2022-06-02,10,tweedekamer,2022-06-02-tweedekamer-10,0,0.9996675
2022-06-02,11,tweedekamer,2022-06-02-tweedekamer-11,0,0.1739596
2022-06-02,11,tweedekamer,2022-06-02-tweedekamer-11,1,0.69876134
2022-06-02,11,tweedekamer,2022-06-02-tweedekamer-11,4,0.12699251
2022-06-02,18,tweedekamer,2022-06-02-tweedekamer-18,1,0.14898837
2022-06-02,18,tweedekamer,2022-06-02-tweedekamer-18,3,0.84208584
2022-06-02,4,tweedekamer,2022-06-02-tweedekamer-4,0,0.28774917
2022-06-02,4,tweedekamer,2022-06-02-tweedekamer-4,1,0.09337465
2022-06-02,4,tweedekamer,2022-06-02-tweedekamer-4,2,0.61853796
2022-06-02,5,tweedekamer,2022-06-02-tweedekamer-5,0,0.60119796
2022-06-02,5,tweedekamer,2022-06-02-tweedekamer-5,1,0.30611694
2022-06-02,5,tweedekamer,2022-06-02-tweedekamer-5,3,0.0695998
2022-06-02,5,tweedekamer,2022-06-02-tweedekamer-5,4,0.023010131
2022-06-02,6,tweedekamer,2022-06-02-tweedekamer-6,0,0.5125865
2022-06-02,6,tweedekamer,2022-06-02-tweedekamer-6,4,0.48697293
2022-06-02,7,tweedekamer,2022-06-02-tweedekamer-7,0,0.52822775
2022-06-02,7,tweedekamer,2022-06-02-tweedekamer-7,2,0.03144622
2022-06-02,7,tweedekamer,2022-06-02-tweedekamer-7,3,0.20326845
2022-06-02,7,tweedekamer,2022-06-02-tweedekamer-7,4,0.2368514
2022-06-02,8,tweedekamer,2022-06-02-tweedekamer-8,0,0.49356303
2022-06-02,8,tweedekamer,2022-06-02-tweedekamer-8,4,0.5061055
2022-06-02,9,tweedekamer,2022-06-02-tweedekamer-9,0,0.75253403
2022-06-02,9,tweedekamer,2022-06-02-tweedekamer-9,2,0.20781997
2022-06-02,9,tweedekamer,2022-06-02-tweedekamer-9,4,0.03936371
2022-06-07,3,eerstekamer,2022-06-07-eerstekamer-3,2,0.13560659
2022-06-07,3,eerstekamer,2022-06-07-eerstekamer-3,4,0.86017984
2022-06-07,6,eerstekamer,2022-06-07-eerstekamer-6,2,0.18949369
2022-06-07,6,eerstekamer,2022-06-07-eerstekamer-6,4,0.81003356
2022-06-07,34,tweedekamer,2022-06-07-tweedekamer-34,0,0.99948573
2022-06-07,35,tweedekamer,2022-06-07-tweedekamer-35,0,0.37463632
2022-06-07,35,tweedekamer,2022-06-07-tweedekamer-35,1,0.58223814
2022-06-07,35,tweedekamer,2022-06-07-tweedekamer-35,2,0.042868536
2022-06-07,36,tweedekamer,2022-06-07-tweedekamer-36,0,0.029363282
2022-06-07,36,tweedekamer,2022-06-07-tweedekamer-36,1,0.44973785
2022-06-07,36,tweedekamer,2022-06-07-tweedekamer-36,4,0.52024364
2022-06-07,37,tweedekamer,2022-06-07-tweedekamer-37,0,0.3469619
2022-06-07,37,tweedekamer,2022-06-07-tweedekamer-37,1,0.6516548
2022-06-07,38,tweedekamer,2022-06-07-tweedekamer-38,0,0.03698411
2022-06-07,38,tweedekamer,2022-06-07-tweedekamer-38,1,0.9162906
2022-06-07,38,tweedekamer,2022-06-07-tweedekamer-38,2,0.046657328
2022-06-08,10,tweedekamer,2022-06-08-tweedekamer-10,0,0.6609482
2022-06-08,10,tweedekamer,2022-06-08-tweedekamer-10,1,0.122920655
2022-06-08,10,tweedekamer,2022-06-08-tweedekamer-10,3,0.20942043
2022-06-08,3,tweedekamer,2022-06-08-tweedekamer-3,0,0.38439456
2022-06-08,3,tweedekamer,2022-06-08-tweedekamer-3,1,0.13317655
2022-06-08,3,tweedekamer,2022-06-08-tweedekamer-3,4,0.47978488
2022-06-08,4,tweedekamer,2022-06-08-tweedekamer-4,1,0.8974504
2022-06-08,4,tweedekamer,2022-06-08-tweedekamer-4,2,0.08626726
2022-06-08,7,tweedekamer,2022-06-08-tweedekamer-7,1,0.9552639
2022-06-08,7,tweedekamer,2022-06-08-tweedekamer-7,2,0.02302689
2022-06-08,7,tweedekamer,2022-06-08-tweedekamer-7,4,0.017233128
2022-06-08,8,tweedekamer,2022-06-08-tweedekamer-8,0,0.31651962
2022-06-08,8,tweedekamer,2022-06-08-tweedekamer-8,1,0.013435821
2022-06-08,8,tweedekamer,2022-06-08-tweedekamer-8,3,0.66984284
2022-06-08,9,tweedekamer,2022-06-08-tweedekamer-9,1,0.17573152
2022-06-08,9,tweedekamer,2022-06-08-tweedekamer-9,3,0.82332325
2022-06-09,4,tweedekamer,2022-06-09-tweedekamer-4,0,0.9884169
2022-06-09,4,tweedekamer,2022-06-09-tweedekamer-4,1,0.010393008
2022-06-09,5,tweedekamer,2022-06-09-tweedekamer-5,0,0.1561994
2022-06-09,5,tweedekamer,2022-06-09-tweedekamer-5,1,0.07931147
2022-06-09,5,tweedekamer,2022-06-09-tweedekamer-5,2,0.6473668
2022-06-09,5,tweedekamer,2022-06-09-tweedekamer-5,3,0.08758558
2022-06-09,5,tweedekamer,2022-06-09-tweedekamer-5,4,0.029536769
2022-06-09,8,tweedekamer,2022-06-09-tweedekamer-8,0,0.3658646
2022-06-09,8,tweedekamer,2022-06-09-tweedekamer-8,1,0.094858535
2022-06-09,8,tweedekamer,2022-06-09-tweedekamer-8,2,0.47086412
2022-06-09,8,tweedekamer,2022-06-09-tweedekamer-8,3,0.051027644
2022-06-09,8,tweedekamer,2022-06-09-tweedekamer-8,4,0.017385127
2022-06-14,10,eerstekamer,2022-06-14-eerstekamer-10,0,0.35985836
2022-06-14,10,eerstekamer,2022-06-14-eerstekamer-10,2,0.2254645
2022-06-14,10,eerstekamer,2022-06-14-eerstekamer-10,4,0.4121259
2022-06-14,11,eerstekamer,2022-06-14-eerstekamer-11,3,0.9403193
2022-06-14,11,eerstekamer,2022-06-14-eerstekamer-11,4,0.058675814
2022-06-14,3,eerstekamer,2022-06-14-eerstekamer-3,3,0.9220271
2022-06-14,3,eerstekamer,2022-06-14-eerstekamer-3,4,0.07791388
2022-06-14,22,tweedekamer,2022-06-14-tweedekamer-22,0,0.6754903
2022-06-14,22,tweedekamer,2022-06-14-tweedekamer-22,1,0.32173485
2022-06-14,23,tweedekamer,2022-06-14-tweedekamer-23,0,0.09435573
2022-06-14,23,tweedekamer,2022-06-14-tweedekamer-23,1,0.44236067
2022-06-14,23,tweedekamer,2022-06-14-tweedekamer-23,2,0.41922903
2022-06-14,23,tweedekamer,2022-06-14-tweedekamer-23,4,0.043913007
2022-06-14,24,tweedekamer,2022-06-14-tweedekamer-24,0,0.16844808
2022-06-14,24,tweedekamer,2022-06-14-tweedekamer-24,1,0.76409334
2022-06-14,24,tweedekamer,2022-06-14-tweedekamer-24,2,0.06732816
2022-06-14,25,tweedekamer,2022-06-14-tweedekamer-25,1,0.9974756
2022-06-14,26,tweedekamer,2022-06-14-tweedekamer-26,0,0.16677116
2022-06-14,26,tweedekamer,2022-06-14-tweedekamer-26,1,0.8044338
2022-06-14,26,tweedekamer,2022-06-14-tweedekamer-26,3,0.028594157
2022-06-14,27,tweedekamer,2022-06-14-tweedekamer-27,1,0.94864345
2022-06-14,27,tweedekamer,2022-06-14-tweedekamer-27,3,0.039888643
2022-06-15,2,tweedekamer,2022-06-15-tweedekamer-2,0,0.1325747
2022-06-15,2,tweedekamer,2022-06-15-tweedekamer-2,2,0.28953853
2022-06-15,2,tweedekamer,2022-06-15-tweedekamer-2,4,0.5775092
2022-06-15,4,tweedekamer,2022-06-15-tweedekamer-4,2,0.98844796
2022-06-15,6,tweedekamer,2022-06-15-tweedekamer-6,2,0.9885794
2022-06-15,7,tweedekamer,2022-06-15-tweedekamer-7,0,0.10004616
2022-06-15,7,tweedekamer,2022-06-15-tweedekamer-7,2,0.7880359
2022-06-15,7,tweedekamer,2022-06-15-tweedekamer-7,4,0.111582994
2022-06-15,8,tweedekamer,2022-06-15-tweedekamer-8,0,0.03392632
2022-06-15,8,tweedekamer,2022-06-15-tweedekamer-8,2,0.95944184
2022-06-16,10,tweedekamer,2022-06-16-tweedekamer-10,0,0.047611594
2022-06-16,10,tweedekamer,2022-06-16-tweedekamer-10,1,0.053880002
2022-06-16,10,tweedekamer,2022-06-16-tweedekamer-10,2,0.8984226
2022-06-16,11,tweedekamer,2022-06-16-tweedekamer-11,1,0.15718707
2022-06-16,11,tweedekamer,2022-06-16-tweedekamer-11,3,0.02412862
2022-06-16,11,tweedekamer,2022-06-16-tweedekamer-11,4,0.81837124
2022-06-16,4,tweedekamer,2022-06-16-tweedekamer-4,0,0.9995185
2022-06-16,5,tweedekamer,2022-06-16-tweedekamer-5,0,0.60019034
2022-06-16,5,tweedekamer,2022-06-16-tweedekamer-5,1,0.3650242
2022-06-16,5,tweedekamer,2022-06-16-tweedekamer-5,3,0.0345754
2022-06-16,6,tweedekamer,2022-06-16-tweedekamer-6,2,0.9934638
2022-06-21,7,eerstekamer,2022-06-21-eerstekamer-7,1,0.08540054
2022-06-21,7,eerstekamer,2022-06-21-eerstekamer-7,3,0.052995
2022-06-21,7,eerstekamer,2022-06-21-eerstekamer-7,4,0.8512762
2022-06-21,23,tweedekamer,2022-06-21-tweedekamer-23,0,0.81964034
2022-06-21,23,tweedekamer,2022-06-21-tweedekamer-23,4,0.17509629
2022-06-21,24,tweedekamer,2022-06-21-tweedekamer-24,0,0.99902946
2022-06-21,25,tweedekamer,2022-06-21-tweedekamer-25,1,0.563724
2022-06-21,25,tweedekamer,2022-06-21-tweedekamer-25,2,0.4258753
2022-06-22,12,tweedekamer,2022-06-22-tweedekamer-12,0,0.9083414
2022-06-22,12,tweedekamer,2022-06-22-tweedekamer-12,1,0.09128136
2022-06-22,13,tweedekamer,2022-06-22-tweedekamer-13,0,0.9997294
2022-06-22,14,tweedekamer,2022-06-22-tweedekamer-14,1,0.9998888
2022-06-22,3,tweedekamer,2022-06-22-tweedekamer-3,0,0.9965649
2022-06-22,4,tweedekamer,2022-06-22-tweedekamer-4,2,0.4347038
2022-06-22,4,tweedekamer,2022-06-22-tweedekamer-4,4,0.5652421
2022-06-22,7,tweedekamer,2022-06-22-tweedekamer-7,0,0.017896596
2022-06-22,7,tweedekamer,2022-06-22-tweedekamer-7,2,0.5313068
2022-06-22,7,tweedekamer,2022-06-22-tweedekamer-7,4,0.4506992
2022-06-22,8,tweedekamer,2022-06-22-tweedekamer-8,0,0.76888156
2022-06-22,8,tweedekamer,2022-06-22-tweedekamer-8,4,0.2304383
2022-06-23,4,tweedekamer,2022-06-23-tweedekamer-4,0,0.8861306
2022-06-23,4,tweedekamer,2022-06-23-tweedekamer-4,2,0.041465867
2022-06-23,4,tweedekamer,2022-06-23-tweedekamer-4,3,0.07016726
2022-06-23,7,tweedekamer,2022-06-23-tweedekamer-7,0,0.99055713
2022-06-28,3,eerstekamer,2022-06-28-eerstekamer-3,4,0.99954975
2022-06-28,7,eerstekamer,2022-06-28-eerstekamer-7,2,0.9994557
2022-06-28,8,eerstekamer,2022-06-28-eerstekamer-8,0,0.27177545
2022-06-28,8,eerstekamer,2022-06-28-eerstekamer-8,1,0.10187401
2022-06-28,8,eerstekamer,2022-06-28-eerstekamer-8,3,0.1164306
2022-06-28,8,eerstekamer,2022-06-28-eerstekamer-8,4,0.5076126
2022-06-28,9,eerstekamer,2022-06-28-eerstekamer-9,4,0.9980911
2022-06-28,29,tweedekamer,2022-06-28-tweedekamer-29,0,0.36595806
2022-06-28,29,tweedekamer,2022-06-28-tweedekamer-29,1,0.015051293
2022-06-28,29,tweedekamer,2022-06-28-tweedekamer-29,3,0.6188963
2022-06-28,30,tweedekamer,2022-06-28-tweedekamer-30,0,0.54211605
2022-06-28,30,tweedekamer,2022-06-28-tweedekamer-30,1,0.03691641
2022-06-28,30,tweedekamer,2022-06-28-tweedekamer-30,3,0.42056435
2022-06-28,31,tweedekamer,2022-06-28-tweedekamer-31,1,0.96768206
2022-06-28,31,tweedekamer,2022-06-28-tweedekamer-31,2,0.014148905
2022-06-28,31,tweedekamer,2022-06-28-tweedekamer-31,3,0.016049733
2022-06-29,10,tweedekamer,2022-06-29-tweedekamer-10,0,0.35495037
2022-06-29,10,tweedekamer,2022-06-29-tweedekamer-10,1,0.1851956
2022-06-29,10,tweedekamer,2022-06-29-tweedekamer-10,4,0.45957306
2022-06-29,11,tweedekamer,2022-06-29-tweedekamer-11,1,0.1755439
2022-06-29,11,tweedekamer,2022-06-29-tweedekamer-11,4,0.8148694
2022-06-29,12,tweedekamer,2022-06-29-tweedekamer-12,1,0.28518072
2022-06-29,12,tweedekamer,2022-06-29-tweedekamer-12,2,0.7147172
2022-06-29,3,tweedekamer,2022-06-29-tweedekamer-3,0,0.99964297
2022-06-29,4,tweedekamer,2022-06-29-tweedekamer-4,0,0.99779916
2022-06-29,6,tweedekamer,2022-06-29-tweedekamer-6,0,0.82194555
2022-06-29,6,tweedekamer,2022-06-29-tweedekamer-6,1,0.0749064
2022-06-29,6,tweedekamer,2022-06-29-tweedekamer-6,3,0.09887954
2022-06-29,7,tweedekamer,2022-06-29-tweedekamer-7,0,0.6109869
2022-06-29,7,tweedekamer,2022-06-29-tweedekamer-7,1,0.07459735
2022-06-29,7,tweedekamer,2022-06-29-tweedekamer-7,4,0.31384706
2022-06-30,4,tweedekamer,2022-06-30-tweedekamer-4,0,0.19939497
2022-06-30,4,tweedekamer,2022-06-30-tweedekamer-4,1,0.17621873
2022-06-30,4,tweedekamer,2022-06-30-tweedekamer-4,2,0.0654601
2022-06-30,4,tweedekamer,2022-06-30-tweedekamer-4,4,0.55876976
2022-06-30,5,tweedekamer,2022-06-30-tweedekamer-5,0,0.078218
2022-06-30,5,tweedekamer,2022-06-30-tweedekamer-5,1,0.7587705
2022-06-30,5,tweedekamer,2022-06-30-tweedekamer-5,2,0.023422139
2022-06-30,5,tweedekamer,2022-06-30-tweedekamer-5,3,0.03731827
2022-06-30,5,tweedekamer,2022-06-30-tweedekamer-5,4,0.102271006
2022-06-30,8,tweedekamer,2022-06-30-tweedekamer-8,0,0.10997281
2022-06-30,8,tweedekamer,2022-06-30-tweedekamer-8,1,0.85215104
2022-06-30,8,tweedekamer,2022-06-30-tweedekamer-8,4,0.035351843
2022-06-30,9,tweedekamer,2022-06-30-tweedekamer-9,0,0.37230664
2022-06-30,9,tweedekamer,2022-06-30-tweedekamer-9,2,0.26120472
2022-06-30,9,tweedekamer,2022-06-30-tweedekamer-9,3,0.35572973
2022-07-05,14,eerstekamer,2022-07-05-eerstekamer-14,1,0.011765827
2022-07-05,14,eerstekamer,2022-07-05-eerstekamer-14,3,0.92025846
2022-07-05,14,eerstekamer,2022-07-05-eerstekamer-14,4,0.06473987
2022-07-05,3,eerstekamer,2022-07-05-eerstekamer-3,3,0.87404037
2022-07-05,3,eerstekamer,2022-07-05-eerstekamer-3,4,0.122630544
2022-07-05,34,tweedekamer,2022-07-05-tweedekamer-34,0,0.19527985
2022-07-05,34,tweedekamer,2022-07-05-tweedekamer-34,1,0.73608226
2022-07-05,34,tweedekamer,2022-07-05-tweedekamer-34,4,0.0684355
2022-07-05,35,tweedekamer,2022-07-05-tweedekamer-35,0,0.90904874
2022-07-05,35,tweedekamer,2022-07-05-tweedekamer-35,1,0.084412515
2022-07-05,36,tweedekamer,2022-07-05-tweedekamer-36,0,0.32854787
2022-07-05,36,tweedekamer,2022-07-05-tweedekamer-36,1,0.1111632
2022-07-05,36,tweedekamer,2022-07-05-tweedekamer-36,2,0.5600639
2022-07-05,37,tweedekamer,2022-07-05-tweedekamer-37,2,0.98277056
2022-07-06,12,tweedekamer,2022-07-06-tweedekamer-12,0,0.71990347
2022-07-06,12,tweedekamer,2022-07-06-tweedekamer-12,1,0.27969757
2022-07-06,13,tweedekamer,2022-07-06-tweedekamer-13,0,0.82096726
2022-07-06,13,tweedekamer,2022-07-06-tweedekamer-13,1,0.1729003
2022-07-06,14,tweedekamer,2022-07-06-tweedekamer-14,0,0.03643956
2022-07-06,14,tweedekamer,2022-07-06-tweedekamer-14,1,0.94872254
2022-07-06,14,tweedekamer,2022-07-06-tweedekamer-14,3,0.0146806715
2022-07-06,15,tweedekamer,2022-07-06-tweedekamer-15,0,0.6614552
2022-07-06,15,tweedekamer,2022-07-06-tweedekamer-15,1,0.08012171
2022-07-06,15,tweedekamer,2022-07-06-tweedekamer-15,3,0.25819778
2022-07-06,16,tweedekamer,2022-07-06-tweedekamer-16,1,0.9501321
2022-07-06,16,tweedekamer,2022-07-06-tweedekamer-16,3,0.048536353
2022-07-06,17,tweedekamer,2022-07-06-tweedekamer-17,0,0.2198779
2022-07-06,17,tweedekamer,2022-07-06-tweedekamer-17,1,0.7392917
2022-07-06,17,tweedekamer,2022-07-06-tweedekamer-17,4,0.04037395
2022-07-06,18,tweedekamer,2022-07-06-tweedekamer-18,1,0.90823877
2022-07-06,18,tweedekamer,2022-07-06-tweedekamer-18,2,0.061052088
2022-07-06,18,tweedekamer,2022-07-06-tweedekamer-18,3,0.021766137
2022-07-06,3,tweedekamer,2022-07-06-tweedekamer-3,0,0.45555124
2022-07-06,3,tweedekamer,2022-07-06-tweedekamer-3,2,0.09172759
2022-07-06,3,tweedekamer,2022-07-06-tweedekamer-3,4,0.44571072
2022-07-06,5,tweedekamer,2022-07-06-tweedekamer-5,0,0.99865997
2022-07-06,6,tweedekamer,2022-07-06-tweedekamer-6,0,0.99966186
2022-07-06,7,tweedekamer,2022-07-06-tweedekamer-7,0,0.7189811
2022-07-06,7,tweedekamer,2022-07-06-tweedekamer-7,1,0.21124946
2022-07-06,7,tweedekamer,2022-07-06-tweedekamer-7,4,0.069508106
2022-07-06,8,tweedekamer,2022-07-06-tweedekamer-8,0,0.378646
2022-07-06,8,tweedekamer,2022-07-06-tweedekamer-8,1,0.4272313
2022-07-06,8,tweedekamer,2022-07-06-tweedekamer-8,4,0.19335666
2022-07-06,9,tweedekamer,2022-07-06-tweedekamer-9,0,0.63097346
2022-07-06,9,tweedekamer,2022-07-06-tweedekamer-9,1,0.06337029
2022-07-06,9,tweedekamer,2022-07-06-tweedekamer-9,4,0.305055
2022-07-11,3,eerstekamer,2022-07-11-eerstekamer-3,0,0.013232812
2022-07-11,3,eerstekamer,2022-07-11-eerstekamer-3,4,0.9860012
2022-07-12,14,eerstekamer,2022-07-12-eerstekamer-14,2,0.05626618
2022-07-12,14,eerstekamer,2022-07-12-eerstekamer-14,4,0.94367
2022-07-12,15,eerstekamer,2022-07-12-eerstekamer-15,0,0.18442042
2022-07-12,15,eerstekamer,2022-07-12-eerstekamer-15,1,0.108599044
2022-07-12,15,eerstekamer,2022-07-12-eerstekamer-15,2,0.49911138
2022-07-12,15,eerstekamer,2022-07-12-eerstekamer-15,4,0.20769925
2022-07-12,16,eerstekamer,2022-07-12-eerstekamer-16,1,0.21228358
2022-07-12,16,eerstekamer,2022-07-12-eerstekamer-16,2,0.49728474
2022-07-12,16,eerstekamer,2022-07-12-eerstekamer-16,4,0.28835294
2022-07-12,2,eerstekamer,2022-07-12-eerstekamer-2,2,0.57943
2022-07-12,2,eerstekamer,2022-07-12-eerstekamer-2,4,0.41928333
2022-07-12,3,eerstekamer,2022-07-12-eerstekamer-3,1,0.70287937
2022-07-12,3,eerstekamer,2022-07-12-eerstekamer-3,4,0.29637995
2022-07-12,32,eerstekamer,2022-07-12-eerstekamer-32,2,0.9738356
2022-07-12,32,eerstekamer,2022-07-12-eerstekamer-32,4,0.02396321
